transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,age,age_group,job_title,job_industry_category,wealth_segment,owns_car,postcode,state,property_valuation,country,recency,owns_car_flag
3434,56,1019,10/7/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1/21/1991,45.96,Male,42,48,40-50,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,2540,New South Wales,8,Australia,84,1
584,43,1019,9/13/2017,TRUE,Cancelled,Solex,Standard,medium,medium,1151.96,649.49,4/12/1993,502.47,Male,42,48,40-50,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,2540,New South Wales,8,Australia,108,1
18892,85,1019,7/14/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,5/10/2005,547.28,Male,42,48,40-50,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,2540,New South Wales,8,Australia,169,1
15968,80,2279,11/25/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1/25/1997,139.23,Male,42,42,40-50,Human Resources Assistant II,Health,Mass Customer,No,2066,New South Wales,9,Australia,35,0
14638,73,2279,11/2/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25,Male,42,42,40-50,Human Resources Assistant II,Health,Mass Customer,No,2066,New South Wales,9,Australia,58,0
9431,52,2279,10/14/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,11/25/2001,450.77,Male,42,42,40-50,Human Resources Assistant II,Health,Mass Customer,No,2066,New South Wales,9,Australia,77,0
16832,18,2279,10/10/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,3/12/2013,143.82,Male,42,42,40-50,Human Resources Assistant II,Health,Mass Customer,No,2066,New South Wales,9,Australia,81,0
13690,30,2279,5/31/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27,Male,42,42,40-50,Human Resources Assistant II,Health,Mass Customer,No,2066,New South Wales,9,Australia,213,0
12025,84,2279,5/5/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,12/18/2004,75.48,Male,42,42,40-50,Human Resources Assistant II,Health,Mass Customer,No,2066,New South Wales,9,Australia,239,0
2451,90,2279,4/1/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6,Male,42,42,40-50,Human Resources Assistant II,Health,Mass Customer,No,2066,New South Wales,9,Australia,273,0
11247,46,2279,2/7/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,12/11/2007,1215.34,Male,42,42,40-50,Human Resources Assistant II,Health,Mass Customer,No,2066,New South Wales,9,Australia,326,0
13120,5,3392,10/17/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Male,41,45,40-50,Tax Accountant,Financial Services,Mass Customer,No,2131,New South Wales,11,Australia,74,0
3354,67,2794,12/25/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,8/31/2002,167.21,Female,41,46,40-50,Social Worker,Health,Mass Customer,Yes,2216,New South Wales,8,Australia,5,1
18405,54,2794,11/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,10/18/2015,1279.4,Female,41,46,40-50,Social Worker,Health,Mass Customer,Yes,2216,New South Wales,8,Australia,57,1
2427,50,2794,9/27/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,10/4/1997,43.97,Female,41,46,40-50,Social Worker,Health,Mass Customer,Yes,2216,New South Wales,8,Australia,94,1
462,62,2794,9/5/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,5/18/2012,179.44,Female,41,46,40-50,Social Worker,Health,Mass Customer,Yes,2216,New South Wales,8,Australia,116,1
5801,3,2794,8/16/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8/9/2005,1702.55,Female,41,46,40-50,Social Worker,Health,Mass Customer,Yes,2216,New South Wales,8,Australia,136,1
14263,63,2794,6/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,8/20/2010,1383.61,Female,41,46,40-50,Social Worker,Health,Mass Customer,Yes,2216,New South Wales,8,Australia,203,1
8169,44,2794,3/28/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,4/12/1993,1660.88,Female,41,46,40-50,Social Worker,Health,Mass Customer,Yes,2216,New South Wales,8,Australia,277,1
3873,58,764,10/12/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,12/17/1998,771.12,Male,40,44,40-50,Environmental Tech,Financial Services,Mass Customer,Yes,4305,QLD,1,Australia,79,1
15897,33,764,8/19/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,3/16/2011,144.26,Male,40,44,40-50,Environmental Tech,Financial Services,Mass Customer,Yes,4305,QLD,1,Australia,133,1
19351,1,764,6/13/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,12/2/2012,448.68,Male,40,44,40-50,Environmental Tech,Financial Services,Mass Customer,Yes,4305,QLD,1,Australia,200,1
7401,23,104,10/27/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,5/7/2011,75.75,Female,40,43,40-50,Automation Specialist II,Health,Mass Customer,Yes,4171,QLD,10,Australia,64,1
4782,12,104,10/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,9/9/1994,1069.55,Female,40,43,40-50,Automation Specialist II,Health,Mass Customer,Yes,4171,QLD,10,Australia,83,1
7505,88,2035,8/25/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,12/16/1998,817.36,Male,40,42,40-50,Senior Developer,Health,Mass Customer,No,2428,New South Wales,7,Australia,127,0
18381,77,2035,7/28/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21,Male,40,42,40-50,Senior Developer,Health,Mass Customer,No,2428,New South Wales,7,Australia,155,0
5120,55,104,7/14/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43,Female,40,43,40-50,Automation Specialist II,Health,Mass Customer,Yes,4171,QLD,10,Australia,169,1
5297,28,104,6/17/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,3/18/2003,133.78,Female,40,43,40-50,Automation Specialist II,Health,Mass Customer,Yes,4171,QLD,10,Australia,196,1
11916,86,104,6/17/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,7/26/1999,110.56,Female,40,43,40-50,Automation Specialist II,Health,Mass Customer,Yes,4171,QLD,10,Australia,196,1
795,5,2035,6/5/2017,TRUE,Cancelled,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Male,40,42,40-50,Senior Developer,Health,Mass Customer,No,2428,New South Wales,7,Australia,208,0
17251,2,104,3/5/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87,Female,40,43,40-50,Automation Specialist II,Health,Mass Customer,Yes,4171,QLD,10,Australia,300,1
6851,17,104,2/27/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,10/2/1993,409.86,Female,40,43,40-50,Automation Specialist II,Health,Mass Customer,Yes,4171,QLD,10,Australia,306,1
8482,98,2035,1/31/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1/16/2004,143.36,Male,40,42,40-50,Senior Developer,Health,Mass Customer,No,2428,New South Wales,7,Australia,333,0
9256,48,1087,12/16/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,4/12/2009,812.44,Female,39,42,40-50,Financial Analyst,Financial Services,Mass Customer,Yes,3029,Victoria,5,Australia,14,1
7961,17,1087,9/1/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,2/4/2016,409.86,Female,39,42,40-50,Financial Analyst,Financial Services,Mass Customer,Yes,3029,Victoria,5,Australia,120,1
17782,30,1087,2/26/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27,Female,39,42,40-50,Financial Analyst,Financial Services,Mass Customer,Yes,3029,Victoria,5,Australia,307,1
84,33,3297,11/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26,Male,39,46,40-50,Product Engineer,Manufacturing,Mass Customer,No,3213,Victoria,6,Australia,58,0
4550,4,3297,10/27/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65,Male,39,46,40-50,Product Engineer,Manufacturing,Mass Customer,No,3213,Victoria,6,Australia,64,0
12627,18,3297,8/14/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,3/12/2013,143.82,Male,39,46,40-50,Product Engineer,Manufacturing,Mass Customer,No,3213,Victoria,6,Australia,138,0
4729,50,3297,8/13/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2/16/2003,43.97,Male,39,46,40-50,Product Engineer,Manufacturing,Mass Customer,No,3213,Victoria,6,Australia,139,0
11668,50,3297,7/2/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2/16/2003,43.97,Male,39,46,40-50,Product Engineer,Manufacturing,Mass Customer,No,3213,Victoria,6,Australia,181,0
11911,53,3297,1/14/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2/9/1997,693.76,Male,39,46,40-50,Product Engineer,Manufacturing,Mass Customer,No,3213,Victoria,6,Australia,350,0
13354,38,3394,12/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02,Male,39,47,40-50,Environmental Specialist,Health,Mass Customer,No,2019,New South Wales,10,Australia,19,0
309,68,3394,11/27/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,8/20/2010,1592.19,Male,39,47,40-50,Environmental Specialist,Health,Mass Customer,No,2019,New South Wales,10,Australia,33,0
4557,57,3127,11/25/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25,Male,39,50,40-50,Research Nurse,Health,Mass Customer,No,3048,Victoria,6,Australia,35,0
10462,34,3394,10/8/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3/18/2003,309.81,Male,39,47,40-50,Environmental Specialist,Health,Mass Customer,No,2019,New South Wales,10,Australia,83,0
9200,52,3127,8/15/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,11/25/2001,450.77,Male,39,50,40-50,Research Nurse,Health,Mass Customer,No,3048,Victoria,6,Australia,137,0
8411,89,3394,5/25/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25,Male,39,47,40-50,Environmental Specialist,Health,Mass Customer,No,2019,New South Wales,10,Australia,219,0
14012,3,3127,4/19/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9/15/2012,1702.55,Male,39,50,40-50,Research Nurse,Health,Mass Customer,No,3048,Victoria,6,Australia,255,0
11726,5,3394,3/2/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Male,39,47,40-50,Environmental Specialist,Health,Mass Customer,No,2019,New South Wales,10,Australia,303,0
15048,5,3127,2/14/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Male,39,50,40-50,Research Nurse,Health,Mass Customer,No,3048,Victoria,6,Australia,319,0
3671,91,3007,12/27/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,7/26/1999,25.09,Male,38,48,40-50,Environmental Tech,Manufacturing,Mass Customer,No,2478,New South Wales,10,Australia,3,0
121,25,50,12/4/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,10/11/1992,709.34,Male,38,41,40-50,Account Executive,Manufacturing,Mass Customer,Yes,2047,New South Wales,10,Australia,26,1
7963,25,3422,11/28/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2/4/2016,709.34,Female,38,43,40-50,Professor,Manufacturing,Mass Customer,No,2155,New South Wales,10,Australia,32,0
13234,15,718,11/26/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,3/12/2013,209.84,Female,38,43,40-50,Engineer I,Manufacturing,Mass Customer,Yes,4217,QLD,11,Australia,34,1
15086,52,3422,11/1/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,11/25/2001,450.77,Female,38,43,40-50,Professor,Manufacturing,Mass Customer,No,2155,New South Wales,10,Australia,59,0
4410,69,3194,10/5/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/2/1992,198.22,Male,38,43,40-50,Physical Therapy Assistant,Manufacturing,Mass Customer,No,4870,QLD,9,Australia,86,0
9740,61,718,9/24/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,5/18/2012,14.23,Female,38,43,40-50,Engineer I,Manufacturing,Mass Customer,Yes,4217,QLD,11,Australia,97,1
12437,17,718,9/20/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2/4/2016,409.86,Female,38,43,40-50,Engineer I,Manufacturing,Mass Customer,Yes,4217,QLD,11,Australia,101,1
1082,72,718,9/12/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,7/25/2004,90.1,Female,38,43,40-50,Engineer I,Manufacturing,Mass Customer,Yes,4217,QLD,11,Australia,109,1
9646,60,718,9/3/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,5/21/2015,217.51,Female,38,43,40-50,Engineer I,Manufacturing,Mass Customer,Yes,4217,QLD,11,Australia,118,1
11528,50,718,9/1/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,4/10/2012,43.97,Female,38,43,40-50,Engineer I,Manufacturing,Mass Customer,Yes,4217,QLD,11,Australia,120,1
12486,44,3194,8/25/2017,TRUE,Cancelled,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88,Male,38,43,40-50,Physical Therapy Assistant,Manufacturing,Mass Customer,No,4870,QLD,9,Australia,127,0
4900,66,50,7/24/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,8/31/2002,64.93,Male,38,41,40-50,Account Executive,Manufacturing,Mass Customer,Yes,2047,New South Wales,10,Australia,159,1
3845,29,50,7/22/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11/10/2006,135.85,Male,38,41,40-50,Account Executive,Manufacturing,Mass Customer,Yes,2047,New South Wales,10,Australia,161,1
2558,10,3007,7/16/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43,Male,38,48,40-50,Environmental Tech,Manufacturing,Mass Customer,No,2478,New South Wales,10,Australia,167,0
1871,65,3007,6/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,5/21/2015,1028.76,Male,38,48,40-50,Environmental Tech,Manufacturing,Mass Customer,No,2478,New South Wales,10,Australia,202,0
13543,83,50,6/4/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,8/7/2004,1408.91,Male,38,41,40-50,Account Executive,Manufacturing,Mass Customer,Yes,2047,New South Wales,10,Australia,209,1
12282,66,3422,5/24/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93,Female,38,43,40-50,Professor,Manufacturing,Mass Customer,No,2155,New South Wales,10,Australia,220,0
14603,14,3007,5/17/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55,Male,38,48,40-50,Environmental Tech,Manufacturing,Mass Customer,No,2478,New South Wales,10,Australia,227,0
18933,43,3007,5/17/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47,Male,38,48,40-50,Environmental Tech,Manufacturing,Mass Customer,No,2478,New South Wales,10,Australia,227,0
19995,9,718,5/13/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,8/17/2004,75.14,Female,38,43,40-50,Engineer I,Manufacturing,Mass Customer,Yes,4217,QLD,11,Australia,231,1
1014,68,50,4/27/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,5/22/2000,1592.19,Male,38,41,40-50,Account Executive,Manufacturing,Mass Customer,Yes,2047,New South Wales,10,Australia,247,1
4240,23,3007,4/23/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Male,38,48,40-50,Environmental Tech,Manufacturing,Mass Customer,No,2478,New South Wales,10,Australia,251,0
12419,69,50,4/3/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/24/1995,198.22,Male,38,41,40-50,Account Executive,Manufacturing,Mass Customer,Yes,2047,New South Wales,10,Australia,271,1
11457,59,3422,3/12/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98,Female,38,43,40-50,Professor,Manufacturing,Mass Customer,No,2155,New South Wales,10,Australia,293,0
8362,4,3194,2/26/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65,Male,38,43,40-50,Physical Therapy Assistant,Manufacturing,Mass Customer,No,4870,QLD,9,Australia,307,0
19816,13,3422,2/6/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,7/9/2016,574.62,Female,38,43,40-50,Professor,Manufacturing,Mass Customer,No,2155,New South Wales,10,Australia,327,0
10577,10,718,1/26/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,8/4/2007,1103.43,Female,38,43,40-50,Engineer I,Manufacturing,Mass Customer,Yes,4217,QLD,11,Australia,338,1
15553,73,3007,1/26/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25,Male,38,48,40-50,Environmental Tech,Manufacturing,Mass Customer,No,2478,New South Wales,10,Australia,338,0
17709,50,50,1/17/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,4/10/2012,43.97,Male,38,41,40-50,Account Executive,Manufacturing,Mass Customer,Yes,2047,New South Wales,10,Australia,347,1
2074,12,675,12/30/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,5/5/2010,1069.55,Female,37,45,40-50,Administrative Assistant I,Financial Services,Mass Customer,Yes,2048,New South Wales,12,Australia,0,1
14537,87,834,12/12/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,8/25/1997,471.6,Male,37,48,40-50,Environmental Tech,Financial Services,Mass Customer,No,3199,Victoria,7,Australia,18,0
6852,33,675,11/6/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,3/18/2003,144.26,Female,37,45,40-50,Administrative Assistant I,Financial Services,Mass Customer,Yes,2048,New South Wales,12,Australia,54,1
2265,95,834,9/28/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,9/10/2003,41.13,Male,37,48,40-50,Environmental Tech,Financial Services,Mass Customer,No,3199,Victoria,7,Australia,93,0
12638,16,675,9/22/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,4/5/1996,182.81,Female,37,45,40-50,Administrative Assistant I,Financial Services,Mass Customer,Yes,2048,New South Wales,12,Australia,99,1
104,78,1468,9/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82,Female,37,43,40-50,Financial Advisor,Financial Services,Mass Customer,No,2519,New South Wales,9,Australia,109,0
10233,97,1468,8/27/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66,Female,37,43,40-50,Financial Advisor,Financial Services,Mass Customer,No,2519,New South Wales,9,Australia,125,0
1012,55,1468,7/29/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43,Female,37,43,40-50,Financial Advisor,Financial Services,Mass Customer,No,2519,New South Wales,9,Australia,154,0
265,20,834,6/26/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34,Male,37,48,40-50,Environmental Tech,Financial Services,Mass Customer,No,3199,Victoria,7,Australia,187,0
3888,92,1468,6/20/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65,Female,37,43,40-50,Financial Advisor,Financial Services,Mass Customer,No,2519,New South Wales,9,Australia,193,0
18242,61,834,4/28/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,6/17/2015,14.23,Male,37,48,40-50,Environmental Tech,Financial Services,Mass Customer,No,3199,Victoria,7,Australia,246,0
14983,88,1468,1/16/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,12/16/1998,817.36,Female,37,43,40-50,Financial Advisor,Financial Services,Mass Customer,No,2519,New South Wales,9,Australia,348,0
19856,9,1468,1/7/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,11/7/1991,75.14,Female,37,43,40-50,Financial Advisor,Financial Services,Mass Customer,No,2519,New South Wales,9,Australia,357,0
11751,28,27,8/9/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,11/22/2016,133.78,Male,37,43,40-50,Research Nurse,Health,Mass Customer,Yes,3218,Victoria,7,Australia,143,1
5053,45,27,7/25/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,10/1/2006,356.5,Male,37,43,40-50,Research Nurse,Health,Mass Customer,Yes,3218,Victoria,7,Australia,158,1
13771,79,27,7/23/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1/25/1997,737.57,Male,37,43,40-50,Research Nurse,Health,Mass Customer,Yes,3218,Victoria,7,Australia,160,1
849,57,27,7/18/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,5/21/2015,1630.25,Male,37,43,40-50,Research Nurse,Health,Mass Customer,Yes,3218,Victoria,7,Australia,165,1
5970,15,27,6/18/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,3/12/2013,209.84,Male,37,43,40-50,Research Nurse,Health,Mass Customer,Yes,3218,Victoria,7,Australia,195,1
5662,92,27,5/28/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,11/3/2000,155.65,Male,37,43,40-50,Research Nurse,Health,Mass Customer,Yes,3218,Victoria,7,Australia,216,1
1275,97,27,4/8/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66,Male,37,43,40-50,Research Nurse,Health,Mass Customer,Yes,3218,Victoria,7,Australia,266,1
9325,60,1635,8/13/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,8/24/2011,217.51,Female,36,50,40-50,Safety Technician IV,Financial Services,Mass Customer,No,3186,Victoria,11,Australia,139,0
5577,92,1635,6/30/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65,Female,36,50,40-50,Safety Technician IV,Financial Services,Mass Customer,No,3186,Victoria,11,Australia,183,0
13333,38,1635,3/18/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02,Female,36,50,40-50,Safety Technician IV,Financial Services,Mass Customer,No,3186,Victoria,11,Australia,287,0
2680,20,1635,2/7/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34,Female,36,50,40-50,Safety Technician IV,Financial Services,Mass Customer,No,3186,Victoria,11,Australia,326,0
564,45,1913,11/18/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,6/4/2012,356.5,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,42,1
13754,31,1913,10/31/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,3/22/2002,57.73,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,60,1
12660,34,1913,9/12/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,7/20/1999,309.81,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,109,1
9535,60,1913,9/6/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,8/20/2010,217.51,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,115,1
3498,19,1913,7/22/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,5/26/1993,4.8,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,161,1
2750,6,1913,6/25/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,9/28/2004,91.15,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,188,1
7481,15,1913,6/4/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,7/15/1993,209.84,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,209,1
3071,31,1913,5/29/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,10/11/1992,57.73,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,215,1
2213,90,1913,4/13/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1/5/2003,72.6,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,261,1
18751,85,1913,2/16/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,12/16/1998,547.28,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,317,1
3368,93,1913,2/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,5/6/1991,834.94,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,324,1
14147,1,1913,2/8/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,325,1
3137,56,1913,1/21/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/18/2015,45.96,Female,36,48,40-50,Dental Hygienist,Health,Mass Customer,Yes,2299,New South Wales,6,Australia,343,1
3132,52,634,12/13/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,11/25/2001,450.77,Female,35,43,40-50,Speech Pathologist,Manufacturing,Mass Customer,No,2326,New South Wales,3,Australia,17,0
16368,93,634,9/28/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,11/3/2000,834.94,Female,35,43,40-50,Speech Pathologist,Manufacturing,Mass Customer,No,2326,New South Wales,3,Australia,93,0
16863,22,634,8/29/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,7/15/1993,15.08,Female,35,43,40-50,Speech Pathologist,Manufacturing,Mass Customer,No,2326,New South Wales,3,Australia,123,0
12413,52,634,6/13/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,11/25/2001,450.77,Female,35,43,40-50,Speech Pathologist,Manufacturing,Mass Customer,No,2326,New South Wales,3,Australia,200,0
15344,56,634,5/30/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96,Female,35,43,40-50,Speech Pathologist,Manufacturing,Mass Customer,No,2326,New South Wales,3,Australia,214,0
