transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,age,age_group,job_title,job_industry_category,wealth_segment,owns_car,postcode,state,property_valuation,country,recency,owns_car_flag
10971,0,3065,5/19/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1/10/2011,90.1,Female,88,43,40-50,Recruiter,Financial Services,High Net Worth,Yes,2234,New South Wales,11,Australia,225,1
12906,12,870,5/19/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55,Male,63,57,50-60,Pharmacist,Health,Mass Customer,No,2753,New South Wales,9,Australia,225,0
13644,25,1,5/19/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,11/10/1991,709.34,Female,93,68,60+,Executive Secretary,Health,Mass Customer,Yes,2016,New South Wales,10,Australia,225,1
14174,75,2795,5/19/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,5/22/2006,1010.02,Female,9,55,50-60,Research Assistant III,Financial Services,Mass Customer,No,3500,Victoria,3,Australia,225,0
14311,21,1696,5/19/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43,Male,48,30,<30,Librarian,Entertainment,High Net Worth,No,2153,New South Wales,10,Australia,225,0
14389,4,739,5/19/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65,Male,36,57,50-60,Senior Editor,Manufacturing,Mass Customer,No,3191,Victoria,11,Australia,225,0
14397,92,2181,5/19/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,8/10/1994,155.65,Male,99,47,40-50,Account Executive,IT,Mass Customer,Yes,2032,New South Wales,11,Australia,225,1
15053,0,2422,5/19/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11/22/2016,135.85,Female,96,43,40-50,Librarian,Entertainment,High Net Worth,No,2178,New South Wales,10,Australia,225,0
15388,6,2363,5/19/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,3/3/2014,91.15,Male,92,38,30-40,Nurse,Entertainment,Mass Customer,Yes,4223,QLD,9,Australia,225,1
15687,81,3181,5/19/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47,Male,39,45,40-50,Senior Editor,Financial Services,High Net Worth,No,2642,New South Wales,2,Australia,225,0
16308,13,779,5/19/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02,Female,1,29,<30,Staff Accountant III,Health,High Net Worth,No,2093,New South Wales,9,Australia,225,0
18382,65,272,5/19/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,12/6/2016,1028.76,Female,22,34,30-40,Product Engineer,Retail,Mass Customer,Yes,2065,New South Wales,12,Australia,225,1
18717,79,3493,5/19/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91,Male,30,57,50-60,Research Assistant I,Health,High Net Worth,No,2090,New South Wales,10,Australia,225,0
18870,58,2808,5/19/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,8/24/2011,771.12,Male,68,20,<30,Actuary,Financial Services,Mass Customer,Yes,2010,New South Wales,9,Australia,225,1
18913,4,2065,5/19/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2/7/2003,451.65,Male,66,43,40-50,Technical Writer,Retail,Mass Customer,Yes,2170,New South Wales,9,Australia,225,1
19653,20,3108,5/19/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34,Male,94,54,50-60,Accounting Assistant III,Entertainment,Mass Customer,No,4670,QLD,2,Australia,225,0
956,40,152,5/18/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27,Female,5,40,30-40,Compensation Analyst,Financial Services,Mass Customer,No,2069,New South Wales,12,Australia,226,0
1924,28,177,5/18/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,4/16/2011,187.39,Female,25,32,30-40,Professor,Financial Services,High Net Worth,No,2333,New South Wales,5,Australia,226,0
2967,0,308,5/18/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8/7/2004,110.56,Male,2,38,30-40,Database Administrator I,IT,High Net Worth,No,3340,Victoria,5,Australia,226,0
3657,17,2771,5/18/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,10/22/2005,409.86,Female,6,52,50-60,Recruiting Manager,Retail,Affluent Customer,Yes,2830,New South Wales,4,Australia,226,1
4130,73,643,5/18/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25,Female,48,39,30-40,Assistant Media Planner,Entertainment,Mass Customer,Yes,3011,Victoria,4,Australia,226,1
4858,46,2761,5/18/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,8/9/2005,1215.34,Female,78,60,50-60,Information Systems Manager,Financial Services,Mass Customer,No,2214,New South Wales,9,Australia,226,0
4946,94,850,5/18/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,6/9/2013,641.64,Male,79,21,<30,Clinical Specialist,Health,Mass Customer,No,2163,New South Wales,9,Australia,226,0
5296,43,325,5/18/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2/16/2003,502.47,Female,98,50,40-50,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,4122,QLD,8,Australia,226,1
5777,16,1121,5/18/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,3/8/2009,182.81,Female,30,37,30-40,Registered Nurse,Health,Mass Customer,Yes,2067,New South Wales,11,Australia,226,1
5856,100,2715,5/18/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24,Male,27,59,50-60,Civil Engineer,Manufacturing,Affluent Customer,No,3147,Victoria,11,Australia,226,0
6631,90,870,5/18/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6,Male,63,57,50-60,Pharmacist,Health,Mass Customer,No,2753,New South Wales,9,Australia,226,0
6634,2,595,5/18/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87,Male,72,48,40-50,VP Marketing,Financial Services,Mass Customer,No,4305,QLD,4,Australia,226,0
6690,72,2840,5/18/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1/25/1997,90.1,Male,63,29,<30,Recruiter,Manufacturing,Mass Customer,Yes,3337,Victoria,3,Australia,226,1
6704,22,2872,5/18/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,8/5/1991,15.08,Female,52,47,40-50,Assistant Professor,Health,Affluent Customer,Yes,4810,QLD,8,Australia,226,1
6940,37,3278,5/18/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61,Male,66,39,30-40,VP Product Management,Financial Services,Affluent Customer,No,4105,QLD,8,Australia,226,0
7087,4,2272,5/18/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65,Female,82,27,<30,Internal Auditor,Manufacturing,Mass Customer,No,4306,QLD,4,Australia,226,0
7116,5,2675,5/18/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/7/2004,114.93,Female,24,48,40-50,Media Manager IV,Retail,Mass Customer,No,2527,New South Wales,7,Australia,226,0
8203,69,2975,5/18/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/2/1992,198.22,Female,67,40,30-40,Senior Cost Accountant,Financial Services,Mass Customer,No,2204,New South Wales,9,Australia,226,0
9144,77,1524,5/18/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,9/16/2013,445.21,Female,7,46,40-50,Administrative Officer,Financial Services,Mass Customer,Yes,2760,New South Wales,8,Australia,226,1
9212,30,2777,5/18/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,10/11/1992,299.27,Female,0,24,<30,Safety Technician III,Health,Mass Customer,Yes,2572,New South Wales,8,Australia,226,1
9385,73,3135,5/18/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25,Male,83,59,50-60,Staff Scientist,Financial Services,Mass Customer,No,2096,New South Wales,10,Australia,226,0
10642,0,3139,5/18/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,3/29/2016,25.09,Male,65,48,40-50,Paralegal,Financial Services,High Net Worth,Yes,3024,Victoria,7,Australia,226,1
11850,16,3036,5/18/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,5/7/2011,182.81,Female,24,44,40-50,Business Systems Development Analyst,Property,Affluent Customer,Yes,2168,New South Wales,8,Australia,226,1
12124,45,117,5/18/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,6/17/2015,356.5,Female,75,39,30-40,Marketing Manager,Manufacturing,Mass Customer,No,4226,QLD,6,Australia,226,0
12864,11,1988,5/18/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,4/5/1996,509.97,Male,27,64,60+,Recruiting Manager,Property,Mass Customer,No,3216,Victoria,5,Australia,226,0
14998,23,3246,5/18/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Female,73,53,50-60,Senior Cost Accountant,Financial Services,Mass Customer,Yes,4007,QLD,12,Australia,226,1
16286,0,2712,5/18/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,10/2/1992,179.44,Female,0,34,30-40,Tax Accountant,Manufacturing,High Net Worth,Yes,2259,New South Wales,7,Australia,226,1
17889,61,3423,5/18/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,6/17/2015,14.23,Female,57,22,<30,Registered Nurse,Health,Affluent Customer,No,3094,Victoria,9,Australia,226,0
18259,94,1763,5/18/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,9/10/2003,641.64,Female,96,27,<30,Automation Specialist I,Manufacturing,Affluent Customer,Yes,3352,Victoria,6,Australia,226,1
19298,83,1937,5/18/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91,Male,69,47,40-50,Quality Engineer,Health,Mass Customer,No,2619,New South Wales,3,Australia,226,0
19327,13,1017,5/18/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02,Female,88,42,40-50,Assistant Media Planner,Entertainment,High Net Worth,No,2027,New South Wales,11,Australia,226,0
19359,95,936,5/18/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1/25/1997,139.23,Male,64,33,30-40,Speech Pathologist,Health,High Net Worth,No,3400,Victoria,2,Australia,226,0
19589,1,2026,5/18/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,8/9/2005,448.68,Female,62,34,30-40,Structural Engineer,Property,Mass Customer,Yes,2144,New South Wales,7,Australia,226,1
1016,41,3093,5/17/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,4/5/1996,209.84,Male,31,29,<30,Mechanical Systems Engineer,Property,High Net Worth,Yes,3042,Victoria,9,Australia,227,1
2412,66,1502,5/17/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,10/24/1995,64.93,Female,52,31,30-40,Design Engineer,Financial Services,Affluent Customer,Yes,2450,New South Wales,4,Australia,227,1
3155,32,3487,5/17/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,8/25/1997,471.6,Female,4,44,40-50,Analyst Programmer,Health,High Net Worth,No,3146,Victoria,9,Australia,227,0
3166,80,3258,5/17/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,7/10/1991,139.23,Female,77,43,40-50,Sales Representative,Retail,Mass Customer,Yes,2093,New South Wales,9,Australia,227,1
3266,48,1396,5/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44,Male,20,34,30-40,Cost Accountant,Financial Services,Mass Customer,No,3756,Victoria,4,Australia,227,0
3586,65,2248,5/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,5/21/2015,1028.76,Female,33,25,<30,Software Engineer I,Manufacturing,Mass Customer,No,3127,Victoria,12,Australia,227,0
3645,61,2679,5/17/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,7/10/1991,64.51,Male,5,31,30-40,Director of Sales,Financial Services,High Net Worth,No,2756,New South Wales,8,Australia,227,0
3754,33,3437,5/17/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3/19/2008,199.1,Male,79,58,50-60,VP Marketing,Retail,High Net Worth,No,3073,Victoria,6,Australia,227,0
4131,58,2136,5/17/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,7/21/2003,450.77,Female,21,56,50-60,Office Assistant I,Health,High Net Worth,Yes,2062,New South Wales,9,Australia,227,1
4932,5,549,5/17/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,7/26/1999,114.93,Male,84,36,30-40,Human Resources Manager,Retail,Mass Customer,Yes,2716,New South Wales,1,Australia,227,1
4934,48,151,5/17/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,11/14/2016,812.44,Male,36,56,50-60,Marketing Manager,Manufacturing,Mass Customer,Yes,2759,New South Wales,9,Australia,227,1
5670,75,180,5/17/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,5/22/2006,1010.02,Female,16,50,40-50,Web Designer III,Argiculture,Affluent Customer,No,4120,QLD,8,Australia,227,0
5953,58,698,5/17/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,12/18/2004,450.77,Female,90,25,<30,Human Resources Manager,Manufacturing,High Net Worth,Yes,3805,Victoria,7,Australia,227,1
6236,30,1089,5/17/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27,Female,90,33,30-40,Product Engineer,Property,Affluent Customer,No,3136,Victoria,9,Australia,227,0
6757,51,2206,5/17/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Male,60,64,60+,Structural Engineer,Financial Services,Affluent Customer,No,2160,New South Wales,5,Australia,227,0
7276,72,1024,5/17/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12,Female,17,29,<30,Social Worker,Health,High Net Worth,Yes,3124,Victoria,9,Australia,227,1
7689,17,971,5/17/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25,Male,11,33,30-40,Geologist I,Manufacturing,High Net Worth,No,3428,Victoria,7,Australia,227,0
8256,0,2045,5/17/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,11/10/2006,57.73,Female,15,37,30-40,VP Sales,Financial Services,High Net Worth,No,2075,New South Wales,11,Australia,227,0
8683,59,3135,5/17/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98,Male,83,59,50-60,Staff Scientist,Financial Services,Mass Customer,No,2096,New South Wales,10,Australia,227,0
8720,90,2017,5/17/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,7/26/1999,72.6,Male,67,26,<30,Programmer II,Financial Services,Affluent Customer,Yes,2086,New South Wales,11,Australia,227,1
8870,47,2253,5/17/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,7/21/2003,189.28,Female,28,62,60+,Office Assistant I,Manufacturing,Affluent Customer,Yes,2768,New South Wales,10,Australia,227,1
9364,91,1383,5/17/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,7/26/1999,25.09,Female,81,64,60+,Software Consultant,IT,Affluent Customer,No,3977,Victoria,6,Australia,227,0
9840,17,1850,5/17/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25,Male,4,43,40-50,Biostatistician II,Manufacturing,High Net Worth,No,2155,New South Wales,9,Australia,227,0
10019,84,499,5/17/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,12/18/2004,75.48,Male,39,60,50-60,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,3143,Victoria,7,Australia,227,0
10278,79,3367,5/17/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57,Female,75,21,<30,Librarian,Entertainment,Mass Customer,Yes,3677,Victoria,2,Australia,227,1
10364,27,843,5/17/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,11/22/2016,110.81,Male,80,32,30-40,Developer II,Manufacturing,Affluent Customer,Yes,2166,New South Wales,10,Australia,227,1
11890,74,1627,5/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,5/22/2000,827.16,Male,44,60,50-60,Librarian,Entertainment,Affluent Customer,No,3150,Victoria,9,Australia,227,0
12172,63,569,5/17/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,8/17/2004,1383.61,Male,30,45,40-50,Analog Circuit Design manager,IT,Mass Customer,No,2630,New South Wales,2,Australia,227,0
13040,99,1999,5/17/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,8/10/1994,456.45,Female,6,59,50-60,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,4216,QLD,10,Australia,227,1
13193,25,1577,5/17/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Female,87,45,40-50,Automation Specialist I,Manufacturing,High Net Worth,No,2118,New South Wales,11,Australia,227,0
13346,55,114,5/17/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43,Female,10,36,30-40,Teacher,Entertainment,Affluent Customer,No,2170,New South Wales,9,Australia,227,0
13711,10,3438,5/17/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,8/10/1994,1103.43,Male,11,25,<30,Project Manager,Manufacturing,Mass Customer,No,2830,New South Wales,7,Australia,227,0
14180,32,3335,5/17/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33,Male,47,42,40-50,Editor,Health,Mass Customer,No,4820,QLD,1,Australia,227,0
14355,82,2004,5/17/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/25/1997,459.46,Male,16,58,50-60,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,2470,New South Wales,1,Australia,227,1
14603,14,3007,5/17/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55,Male,38,48,40-50,Environmental Tech,Manufacturing,Mass Customer,No,2478,New South Wales,10,Australia,227,0
14624,30,1182,5/17/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,3/18/2003,299.27,Female,84,46,40-50,Data Coordiator,IT,Mass Customer,Yes,2430,New South Wales,3,Australia,227,1
15135,91,409,5/17/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,1/5/2003,25.09,Female,84,43,40-50,Executive Secretary,Health,Mass Customer,Yes,2066,New South Wales,9,Australia,227,1
15234,45,3105,5/17/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,4/12/1993,356.5,Male,88,56,50-60,Teacher,Health,Mass Customer,No,4017,QLD,7,Australia,227,0
15236,71,3113,5/17/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,7/25/2004,737.17,Female,52,52,50-60,Teacher,Property,Mass Customer,Yes,2194,New South Wales,7,Australia,227,1
15367,54,279,5/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,4/12/2009,1279.4,Female,0,40,30-40,Web Designer I,Manufacturing,Mass Customer,No,2036,New South Wales,11,Australia,227,0
16777,12,2141,5/17/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,9/16/2013,1055.82,Female,50,57,50-60,Programmer I,Financial Services,High Net Worth,Yes,2102,New South Wales,10,Australia,227,1
17038,64,2498,5/17/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,8/24/2011,217.51,Female,70,43,40-50,Software Test Engineer III,Retail,High Net Worth,No,2093,New South Wales,11,Australia,227,0
17065,49,2140,5/17/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98,Male,59,45,40-50,Help Desk Operator,Telecommunications,High Net Worth,No,4670,QLD,1,Australia,227,0
17203,94,355,5/17/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,6/9/2013,641.64,Female,97,42,40-50,Database Administrator II,Retail,Mass Customer,Yes,2193,New South Wales,8,Australia,227,1
17682,12,3219,5/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55,Female,94,23,<30,Web Developer III,Financial Services,Mass Customer,No,2477,New South Wales,7,Australia,227,0
18033,3,2077,5/17/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8/9/2005,1702.55,Female,67,29,<30,Cost Accountant,Financial Services,Mass Customer,Yes,4556,QLD,8,Australia,227,1
18933,43,3007,5/17/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47,Male,38,48,40-50,Environmental Tech,Manufacturing,Mass Customer,No,2478,New South Wales,10,Australia,227,0
18989,11,968,5/17/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2/4/2016,195.34,Male,96,66,60+,Accountant IV,IT,High Net Worth,Yes,2450,New South Wales,6,Australia,227,1
19623,8,2622,5/17/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,4/16/2011,187.39,Male,13,42,40-50,Staff Accountant I,Financial Services,Mass Customer,No,4405,QLD,1,Australia,227,0
1583,55,545,5/16/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,9/9/1994,1295.43,Female,43,43,40-50,Project Manager,Health,Mass Customer,Yes,2761,New South Wales,8,Australia,228,1
1700,22,563,5/16/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2/4/2016,15.08,Male,25,47,40-50,Accounting Assistant II,IT,Mass Customer,Yes,4740,QLD,5,Australia,228,1
1837,58,2856,5/16/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,3/29/2016,771.12,Female,53,45,40-50,Marketing Manager,Financial Services,Mass Customer,Yes,2077,New South Wales,10,Australia,228,1
2735,95,524,5/16/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,9/10/2003,41.13,Female,16,59,50-60,Nurse,Retail,Mass Customer,No,3690,Victoria,5,Australia,228,0
3111,38,610,5/16/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/19/2008,751.02,Male,45,63,60+,Help Desk Technician,Financial Services,Mass Customer,Yes,2036,New South Wales,6,Australia,228,1
4539,58,1914,5/16/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12,Male,72,53,50-60,VP Product Management,Financial Services,Mass Customer,No,4014,QLD,6,Australia,228,0
5533,83,2791,5/16/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91,Male,72,33,30-40,Financial Advisor,Financial Services,Mass Customer,No,2170,New South Wales,8,Australia,228,0
6540,67,440,5/16/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21,Female,46,44,40-50,Business Systems Development Analyst,Telecommunications,Mass Customer,No,2259,New South Wales,6,Australia,228,0
7415,53,1193,5/16/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,8/4/2007,509.97,Male,58,35,30-40,Safety Technician I,Retail,High Net Worth,No,2320,New South Wales,5,Australia,228,0
8394,39,3046,5/16/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,6/7/2010,1230.27,Female,53,57,50-60,Programmer Analyst III,Manufacturing,Affluent Customer,No,2761,New South Wales,8,Australia,228,0
10886,55,1532,5/16/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,6/23/1993,1295.43,Female,27,49,40-50,VP Accounting,Financial Services,Mass Customer,Yes,2165,New South Wales,8,Australia,228,1
11605,4,987,5/16/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2/7/2003,451.65,Male,89,47,40-50,Senior Cost Accountant,Financial Services,Affluent Customer,Yes,4213,QLD,9,Australia,228,1
11614,21,2763,5/16/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,11/22/2016,690.49,Female,30,42,40-50,Actuary,Financial Services,Mass Customer,Yes,3066,Victoria,10,Australia,228,1
12137,28,3060,5/16/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,3/18/2003,133.78,Male,28,39,30-40,VP Accounting,Financial Services,Mass Customer,Yes,2166,New South Wales,8,Australia,228,1
13035,28,2383,5/16/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,8/5/1991,133.78,Female,34,43,40-50,Compensation Analyst,Financial Services,Mass Customer,No,2147,New South Wales,9,Australia,228,0
14778,56,3181,5/16/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Male,39,45,40-50,Senior Editor,Financial Services,High Net Worth,No,2642,New South Wales,2,Australia,228,0
16556,33,2103,5/16/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26,Male,94,46,40-50,Business Systems Development Analyst,Financial Services,Affluent Customer,No,2265,New South Wales,6,Australia,228,0
17317,82,1952,5/16/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,5/10/2005,459.46,Female,35,47,40-50,Payment Adjustment Coordinator,Health,Mass Customer,Yes,4035,QLD,8,Australia,228,1
17814,69,1054,5/16/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,4/11/2015,198.22,Male,27,38,30-40,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,2118,New South Wales,11,Australia,228,1
17835,81,1690,5/16/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,8/7/2004,64.51,Male,6,33,30-40,Food Chemist,Health,Affluent Customer,Yes,2072,New South Wales,10,Australia,228,1
18241,14,2240,5/16/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,5/22/2000,737.17,Male,4,52,50-60,Automation Specialist III,Manufacturing,High Net Worth,Yes,3043,Victoria,7,Australia,228,1
18287,26,2601,5/16/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3,Female,48,46,40-50,Software Engineer III,Financial Services,Affluent Customer,No,2315,New South Wales,7,Australia,228,0
663,71,2486,5/15/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17,Female,77,67,60+,Structural Engineer,Manufacturing,Mass Customer,Yes,2063,New South Wales,12,Australia,229,1
1394,14,145,5/15/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55,Male,33,24,<30,Account Executive,Financial Services,Mass Customer,No,2285,New South Wales,5,Australia,229,0
